freq(fdbf_+66),vel(fdbf_+66),wav(fdbf_+66),freq(fdbf_+56),vel(fdbf_+56),wav(fdbf_+56),freq(fdbf_+51),vel(fdbf_+51),wav(fdbf_+51),freq(fdbf_+48),vel(fdbf_+48),wav(fdbf_+48),freq(fdbf_-2),vel(fdbf_-2),wav(fdbf_-2),freq(fdbf_-5),vel(fdbf_-5),wav(fdbf_-5),freq(fdbf_-10),vel(fdbf_-10),wav(fdbf_-10),freq(fdbf_-20),vel(fdbf_-20),wav(fdbf_-20),freq(fdbf_-33),vel(fdbf_-33),wav(fdbf_-33)
2.4375,171.30532633158288,70.2791082385981,2.4375,407.7269317329332,167.27258737761363,2.4375,532.7456864216053,218.562332890915,2.4375,157.68942235558887,64.69309635101082,2.4375,484.47111777944485,198.75738165310557,2.4375,108.17704426106526,44.38032585069344,2.4375,82.18304576144035,33.71612133802681,2.4375,297.56189047261813,122.07667301440743,2.4375,218.34208552138034,89.57624021389962
2.5,170.0675168792198,68.02700675168792,2.5,498.08702175543885,199.23480870217554,2.5,672.6181545386346,269.04726181545385,2.5,157.68942235558887,63.07576894223555,2.5,2606.0765191297824,1042.4306076519129,2.5,4993.810952738184,1997.5243810952736,2.5,4993.810952738184,1997.5243810952736,2.5,267.85446361590397,107.14178544636158,2.5,182.44561140285072,72.97824456114029
2.5625,171.30532633158288,66.85085905622746,2.5625,791.4478619654914,308.8577022304357,2.5625,863.2408102025506,336.8744625180685,2.5625,157.68942235558887,61.53733555340054,2.5625,4993.810952738184,1948.8042742392913,2.5625,4993.810952738184,1948.8042742392913,2.5625,4993.810952738184,1948.8042742392913,2.5625,244.33608402100523,95.35066693502644,2.5625,168.82970742685671,65.88476387389531
2.625,173.78094523630907,66.20226485192727,2.625,2643.2108027006752,1006.9374486478763,2.625,1004.351087771943,382.60993819883544,2.625,156.4516129032258,59.60061443932411,2.625,4993.810952738184,1902.4041724716892,2.625,4993.810952738184,1902.4041724716892,2.625,4993.810952738184,1902.4041724716892,2.625,225.76894223555888,86.00721608973672,2.625,160.1650412603151,61.01525381345337
2.6875,176.25656414103526,65.58383781992009,2.6875,4993.810952738184,1858.1622149723476,2.6875,995.6864216054013,370.4879708299168,2.6875,156.4516129032258,58.2145536384096,2.6875,4993.810952738184,1858.1622149723476,2.6875,4993.810952738184,1858.1622149723476,2.6875,4993.810952738184,1858.1622149723476,2.6875,210.9152288072018,78.48008513756346,2.6875,4993.810952738184,1858.1622149723476
2.75,179.96999249812453,65.44363363568165,2.75,4993.810952738184,1815.9312555411577,2.75,883.04576144036,321.1075496146764,2.75,157.68942235558887,57.341608129305044,2.75,4993.810952738184,1815.9312555411577,2.75,4993.810952738184,1815.9312555411577,2.75,4993.810952738184,1815.9312555411577,2.75,196.0615153788447,71.29509650139806,2.75,4993.810952738184,1815.9312555411577
2.8125,184.92123030757688,65.74977077602733,2.8125,1456.151537884471,517.7427690255897,2.8125,758.0270067516878,269.5207135117112,2.8125,160.1650412603151,56.94757022588981,2.8125,4993.810952738184,1775.577227640243,2.8125,4993.810952738184,1775.577227640243,2.8125,4993.810952738184,1775.577227640243,2.8125,116.8417104276069,41.54371926314912,2.8125,4993.810952738184,1775.577227640243
2.875,188.63465866466615,65.61205518770997,2.875,793.9234808702175,276.1472976939887,2.875,659.0022505626406,229.21817410874456,2.875,167.59189797449363,58.292834078084745,2.875,4993.810952738184,1736.9777226915423,2.875,4993.810952738184,1736.9777226915423,2.875,4993.810952738184,1736.9777226915423,2.875,110.65266316579144,38.48788284027528,2.875,4993.810952738184,1736.9777226915423
2.9375,193.58589647411853,65.90158177842333,2.9375,620.6301575393849,211.2783515027693,2.9375,587.2093023255813,199.90103908955962,2.9375,184.92123030757688,62.9519081898134,2.9375,4993.810952738184,1700.020749868318,2.9375,4993.810952738184,1700.020749868318,2.9375,4993.810952738184,1700.020749868318,2.9375,630.5326331582895,214.6494070326092,2.9375,4993.810952738184,1700.020749868318
3.0,198.53713428357088,66.1790447611903,3.0,558.7396849212303,186.24656164041008,3.0,536.4591147786946,178.81970492623154,3.0,214.62865716429107,71.54288572143035,3.0,4993.810952738184,1664.603650912728,3.0,4993.810952738184,1664.603650912728,3.0,4993.810952738184,1664.603650912728,3.0,823.6309077269317,274.54363590897725,3.0,4993.810952738184,1664.603650912728
